experiment_id,generation,population_size,fitness_mean,fitness_std,fitness_median,fitness_min,fitness_max,best_individual_id,tournament_of_champions
1,7,20,0.8874168271077881,0.058735732696248745,0.9045946781338605,0.7100957085520222,0.947342759629449,"{'generation': 7, 'fitness': 0.947342759629449, 'individual': [3, 1309, 8, 8, 3, 378, 8, 8], 'champion': False}",False
1,8,15,0.806972926589218,0.23941782868321532,0.8935670619060436,0.08602150537634409,0.9466477809254014,"{'generation': 8, 'fitness': 0.9457700650759219, 'individual': [3, 1081, 8, 8, 3, 360, 8, 8], 'champion': False}",False
1,9,16,0.8850319687122641,0.07317858581075762,0.9123895903014232,0.6993670886075949,0.9503853564547207,"{'generation': 9, 'fitness': 0.9503853564547207, 'individual': [3, 1092, 8, 8, 3, 364, 8, 8], 'champion': False}",False
1,10,12,0.8744853155271292,0.1536763814471029,0.9207950278756194,0.24113475177304963,0.9766462922384961,"{'generation': 10, 'fitness': 0.9503511746185517, 'individual': [3, 458, 8, 8, 3, 63, 8, 8], 'champion': False}",True
1,11,18,0.9039401062497501,0.04769473237982074,0.9260283157253328,0.7828434313137372,0.9544159544159544,"{'generation': 11, 'fitness': 0.9544159544159544, 'individual': [3, 1263, 8, 8, 3, 613, 8, 8], 'champion': False}",False
1,12,18,0.9107925963728508,0.03619930432341643,0.9212631679493477,0.8114517061885483,0.9544159544159544,"{'generation': 12, 'fitness': 0.9489744872436218, 'individual': [3, 187, 8, 8, 3, 620, 8, 8], 'champion': False}",False
1,13,20,0.8341783143606005,0.1935223579939785,0.8850267716400978,0.029693486590038315,0.9390120967741935,"{'generation': 13, 'fitness': 0.9390120967741935, 'individual': [3, 1450, 8, 8, 3, 614, 8, 8], 'champion': False}",False
1,14,12,0.8976699477205636,0.060037058801181674,0.9266441116163502,0.7069182389937106,0.9544235924932976,"{'generation': 14, 'fitness': 0.9544235924932976, 'individual': [3, 153, 8, 8, 3, 579, 8, 8], 'champion': False}",False
1,15,18,0.8776352674421155,0.07295488537908307,0.8997086852496546,0.6609029779058597,0.9477756286266924,"{'generation': 15, 'fitness': 0.9477756286266924, 'individual': [3, 1113, 8, 8, 3, 217, 8, 8], 'champion': False}",True
2,0,20,0.8689554680156732,0.17227484202579074,0.9393558099325322,0.41384615384615386,0.9456066945606695,"{'generation': 0, 'fitness': 0.9456066945606695, 'individual': [3, 636, 8, 8, 3, 553, 8, 8], 'champion': False, 'train_loss': 0.1994615933895111, 'test_loss': 0.12119969103733698, 'precision': 0.9716742539200809, 'recall': 0.9209012464046021, 'f1': 0.9456066945606695, 'accuracy': 0.9263333333333333}",False
2,1,15,0.8861872903616049,0.15708590071540446,0.9389465107979197,0.3602680331099724,0.9456066945606695,"{'generation': 1, 'fitness': 0.9441747572815534, 'individual': [3, 1196, 8, 8, 3, 1418, 8, 8], 'champion': False, 'train_loss': 0.23137943331400554, 'test_loss': 0.1537585825920105, 'precision': 0.9557739557739557, 'recall': 0.9328537170263789, 'f1': 0.9441747572815534, 'accuracy': 0.9233333333333333}",False
2,2,18,0.8037970293012637,0.24484479014538624,0.9330307874619832,0.1857018308631212,0.9456066945606695,"{'generation': 2, 'fitness': 0.9441574415744157, 'individual': [3, 1192, 8, 8, 3, 1409, 8, 8], 'champion': False, 'train_loss': 0.22231251049041748, 'test_loss': 0.1461392822265625, 'precision': 0.9741116751269036, 'recall': 0.9159904534606206, 'f1': 0.9441574415744157, 'accuracy': 0.9243333333333333}",False
2,3,17,0.7606538261132282,0.27061872314382207,0.9337929394058133,0.27580372250423013,0.9424495818986719,"{'generation': 3, 'fitness': 0.9424495818986719, 'individual': [3, 1193, 8, 8, 3, 525, 8, 8], 'champion': False, 'train_loss': 0.21615936557451884, 'test_loss': 0.15270896108945212, 'precision': 0.9575212393803099, 'recall': 0.9278450363196126, 'f1': 0.9424495818986719, 'accuracy': 0.922}",False
2,4,15,0.7941193969314504,0.25261073404273837,0.938905072587403,0.29187396351575456,0.9465723347157844,"{'generation': 4, 'fitness': 0.9465723347157844, 'individual': [3, 1383, 8, 8, 3, 13, 8, 8], 'champion': False, 'train_loss': 0.201060161113739, 'test_loss': 0.1324893716176351, 'precision': 0.9729187562688064, 'recall': 0.9216152019002375, 'f1': 0.9465723347157844, 'accuracy': 0.927}",False
2,5,16,0.9421779034965132,0.007467409012763237,0.9395232120451694,0.9355405066466015,0.9714341406364212,"{'generation': 5, 'fitness': 0.9478512795750845, 'individual': [3, 1234, 8, 8, 3, 544, 8, 8], 'champion': False, 'train_loss': 0.19084057943026225, 'test_loss': 0.13814704449971518, 'precision': 0.9575609756097561, 'recall': 0.9383365200764818, 'f1': 0.9478512795750845, 'accuracy': 0.928}",True
2,6,13,0.9217977874034039,0.10203453544950063,0.9417399754191162,0.47924253459577565,0.9714341406364212,"{'generation': 6, 'fitness': 0.9548229548229549, 'individual': [3, 34, 8, 8, 3, 639, 8, 8], 'champion': False, 'train_loss': 0.17120205239454905, 'test_loss': 0.11664770158131918, 'precision': 0.9683011391778108, 'recall': 0.9417148362235067, 'f1': 0.9548229548229549, 'accuracy': 0.9383333333333334}",False
2,7,15,0.9461759183101754,0.010111757373877591,0.942220012238478,0.934660541092394,0.9714341406364212,"{'generation': 7, 'fitness': 0.955871353777113, 'individual': [3, 35, 8, 8, 3, 1521, 8, 8], 'champion': False, 'train_loss': 0.1739590617020925, 'test_loss': 0.10628379583358764, 'precision': 0.9820696721311475, 'recall': 0.9310344827586207, 'f1': 0.955871353777113, 'accuracy': 0.941}",False
2,8,15,0.9494829267814133,0.008711116926103048,0.9480485308550646,0.9402985074626866,0.9714341406364212,"{'generation': 8, 'fitness': 0.9536031589338598, 'individual': [3, 33, 8, 8, 3, 1439, 8, 8], 'champion': False, 'train_loss': 0.18371967128912609, 'test_loss': 0.11585430121421814, 'precision': 0.9737903225806451, 'recall': 0.9342359767891683, 'f1': 0.9536031589338598, 'accuracy': 0.9373333333333334}",False
2,9,15,0.9172542889685099,0.12196593882114401,0.9451891507787671,0.38725099601593627,0.9714341406364212,"{'generation': 9, 'fitness': 0.9530864197530864, 'individual': [3, 34, 8, 8, 3, 643, 8, 8], 'champion': False, 'train_loss': 0.17753746334711712, 'test_loss': 0.11150251857439678, 'precision': 0.9762266059686393, 'recall': 0.9310178485287024, 'f1': 0.9530864197530864, 'accuracy': 0.9366666666666666}",False
2,10,11,0.9475820250258401,0.011856080075866042,0.9441088921172089,0.9342770475227502,0.9747250515075012,"{'generation': 10, 'fitness': 0.9461770623742455, 'individual': [3, 32, 8, 8, 3, 393, 8, 8], 'champion': False, 'train_loss': 0.1942041002114614, 'test_loss': 0.12908912448088328, 'precision': 0.9801980198019802, 'recall': 0.9144385026737968, 'f1': 0.9461770623742455, 'accuracy': 0.9286666666666666}",True
