Epoch,Train Loss,Test Loss,Precision,Recall,F1,Accuracy,Learning rate,Best F1,Time,Name
1,0.5915437468677779,0.36466253495910417,0.43169398907103823,0.8758314855875832,0.5783308931185944,0.9063262319076273,5e-05,0.5783308931185944,6.18678,"[[300, 150, 75]]"
1,0.49355588910590376,0.5816268104424339,0.21533773489080751,0.9401330376940134,0.3504132231404959,0.7443486745812328,5e-05,0.4175257731958763,6.179018,"[[300, 150, 75]]"
1,0.4724444131429462,0.35303993510277143,0.46217494089834515,0.8669623059866962,0.6029298380878951,0.9162465441535209,5e-05,0.6029298380878951,6.177647,"[[300, 150, 75]]"
1,0.5544344869857267,0.35080223582511727,0.4938118811881188,0.88470066518847,0.6338363780778395,0.9250284599121809,5e-05,0.6338363780778395,6.189931,"[[300, 150, 75]]"
1,0.491204341339331,0.3167415416459763,0.6475548060708263,0.8514412416851441,0.735632183908046,0.9551146527890714,5e-05,0.735632183908046,6.182295,"[[300, 150, 75]]"
1,0.5804373014017555,0.3547259542220471,0.4308012486992716,0.917960088691796,0.5864022662889519,0.9050252073507887,5e-05,0.5864022662889519,6.192159,"[[300, 150, 75]]"
1,0.489047964618772,0.29882349109510076,0.5276705276705277,0.9090909090909091,0.6677524429967426,0.9336477476012359,5e-05,0.6677524429967426,6.199664,"[[300, 150, 75]]"
1,0.4899573490423773,0.28607180553212325,0.5296251511487303,0.9711751662971175,0.6854460093896714,0.9346235160188648,5e-05,0.6854460093896714,6.178849,"[[300, 150, 75]]"
1,0.5135916623890177,0.3059668373840575,0.5416666666666666,0.893569844789357,0.6744769874476988,0.9367376809237274,5e-05,0.6744769874476988,6.201577,"[[300, 150, 75]]"
1,0.511714052413741,0.5223634182524731,0.23190702588483889,0.9733924611973392,0.37457337883959047,0.761587249959343,5e-05,0.37457337883959047,6.186204,"[[300, 150, 75]]"
1,0.5129732814558107,0.33382721551357586,0.5064102564102564,0.8758314855875832,0.6417546709991877,0.9282810213042771,5e-05,0.6417546709991877,6.194373,"[[300, 150, 75]]"
1,0.5683210611815884,0.3282845781709842,0.45374449339207046,0.9135254988913526,0.6063281824871228,0.9129939827614246,5e-05,0.6063281824871228,6.187561,"[[300, 150, 75]]"
1,0.5302444699246743,0.33706364841611625,0.3706530958439355,0.9689578713968958,0.5361963190184049,0.8770531793787608,5e-05,0.6280788177339901,6.165019,"[[300, 150, 75]]"
1,0.5100090915610427,0.4293924167565668,0.29533333333333334,0.9822616407982262,0.45412608918503333,0.8268011058708733,5e-05,0.45412608918503333,6.200986,"[[300, 150, 75]]"
1,0.5113031466405159,0.29080326783209237,0.6360708534621579,0.8758314855875832,0.7369402985074627,0.9541388843714426,5e-05,0.7369402985074627,6.18769,"[[300, 150, 75]]"
