experiment_id,generation,number_of_trained_individuals,individual_count_per_layer,fitness_mean,fitness_std,fitness_median,fitness_min,fitness_max,loss_mean,loss_std,loss_median,loss_min,loss_max
9,15,20,"[17, 14, 0]",0.95,0.15,1.01,0.65,1.12,0.95,0.15,1.01,0.65,1.12
9,16,20,"[20, 7, 0]",0.96,0.11,0.98,0.65,1.08,0.96,0.11,0.98,0.65,1.08
9,17,20,"[19, 4, 0]",1.02,0.09,1.05,0.65,1.08,1.02,0.09,1.05,0.65,1.08
9,18,20,"[20, 1, 0]",0.98,0.1,0.99,0.65,1.09,0.98,0.1,0.99,0.65,1.09
9,19,20,"[35, 1, 0]",1.04,0.08,1.05,0.65,1.1,1.04,0.08,1.05,0.65,1.1
9,20,20,"[20, 1, 0]",1.0,0.1,1.02,0.65,1.14,1.0,0.1,1.02,0.65,1.14
9,21,20,"[29, 1, 0]",1.09,0.1,1.14,0.65,1.14,1.09,0.1,1.14,0.65,1.14
9,22,20,"[20, 1, 0]",1.01,0.1,1.03,0.65,1.15,1.01,0.1,1.03,0.65,1.15
9,23,20,"[6, 1, 0]",0.98,0.14,1.06,0.65,1.06,0.98,0.14,1.06,0.65,1.06
9,24,20,"[20, 1, 0]",1.0,0.11,1.01,0.65,1.17,1.0,0.11,1.01,0.65,1.17
9,25,20,"[11, 1, 0]",1.04,0.12,1.1,0.65,1.1,1.04,0.12,1.1,0.65,1.1
9,26,20,"[20, 1, 0]",1.01,0.09,1.0,0.65,1.12,1.01,0.09,1.0,0.65,1.12
9,27,20,"[37, 1, 0]",1.06,0.07,1.07,0.65,1.1,1.06,0.07,1.07,0.65,1.1
9,28,20,"[20, 1, 3]",0.98,0.14,0.99,0.65,1.18,0.98,0.14,0.99,0.65,1.18
9,29,20,"[7, 1, 3]",0.89,0.23,0.93,0.42,1.14,0.89,0.23,0.93,0.42,1.14
10,0,15,"[15, 0, 0]",1.04,0.05,1.04,0.95,1.12,1.04,0.05,1.04,0.95,1.12
10,1,15,"[15, 0, 0]",1.07,0.04,1.07,0.95,1.13,1.07,0.04,1.07,0.95,1.13
10,2,15,"[15, 15, 0]",1.09,0.04,1.09,1.02,1.17,1.09,0.04,1.09,1.02,1.17
10,3,15,"[15, 13, 0]",1.11,0.07,1.13,0.75,1.17,1.11,0.07,1.13,0.75,1.17
10,4,15,"[15, 12, 0]",1.09,0.08,1.1,0.74,1.17,1.09,0.08,1.1,0.74,1.17
10,5,15,"[14, 14, 0]",1.11,0.09,1.13,0.71,1.17,1.11,0.09,1.13,0.71,1.17
10,6,15,"[15, 11, 0]",1.07,0.09,1.09,0.71,1.17,1.07,0.09,1.09,0.71,1.17
10,7,15,"[13, 15, 0]",1.09,0.09,1.11,0.71,1.17,1.09,0.09,1.11,0.71,1.17
10,8,15,"[15, 11, 3]",1.06,0.12,1.1,0.71,1.17,1.06,0.12,1.1,0.71,1.17
10,9,15,"[8, 14, 5]",1.01,0.18,1.11,0.47,1.17,1.01,0.18,1.11,0.47,1.17
